Collection ID;Collection Name;Collection Description;Style Name;Gender;Style Key;Style Description;Prompt;Preview Image;Variations
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Short bob;g;womens_short_bob;Chin-length bob cut;Make the hair in a chin-length bob cut style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_short_bob.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;test Wavy layers;g;womens_wavy_layers;Layered wavy hair;Make the hair in a layered wavy hair style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_wavy_layers.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Curly hair;g;womens_curly_hair;Defined natural curls;Make the hair in a defined natural curls style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_curly_hair.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Pixie cut;g;womens_pixie_cut;Short pixie haircut;Make the hair in a short pixie haircut style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_pixie_cut.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Side shave;g;womens_side_shave;Long hair with one side shaved;Make the hair in a long hair with one side shaved style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_side_shave.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;French braid;g;womens_french_braid;Single French braid;Make the hair in a single french braid style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_french_braid.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Double buns;g;womens_double_buns;Hair in two symmetrical buns;Make the hair in a hair in two symmetrical buns style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_double_buns.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Messy bun;g;womens_messy_bun;Casual messy bun;Make the hair in a casual messy bun style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_messy_bun.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Sleek ponytail;g;womens_sleek_ponytail;Tight high ponytail;Make the hair in a tight high ponytail style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_sleek_ponytail.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;test bun;g;womens_low_bun;Elegant low bun;Make the hair in a elegant low bun style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_low_bun.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Half-up style;g;womens_half_up;Half-up, half-down style;Make the hair in a half-up, half-down style style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_half_up.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;test  crown;g;womens_braided_crown;Braided crown around the head;Make the hair in a braided crown around the head style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_braided_crown.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Vintage waves;g;womens_vintage_waves;Retro Hollywood waves;Make the hair in a retro hollywood waves style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_vintage_waves.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Top knot;g;womens_top_knot;High top knot bun;Make the hair in a high top knot bun style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_top_knot.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Shag cut;g;womens_shag_cut;Textured shag haircut;Make the hair in a textured shag haircut style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_shag_cut.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Straight with bangs;g;womens_straight_bangs;Straight hair with full bangs;Make the hair in a straight hair with full bangs style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_straight_bangs.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;High pigtails;g;womens_high_pigtails;Playful high pigtails;Make the hair in a playful high pigtails style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_high_pigtails.jpg;1
womens_hairstyles;Coupes de Cheveux Féminines;20 coupes de cheveux tendance pour femmes;Layered lob;g;womens_layered_lob;Long bob with layers;Make the hair in a long bob with layers style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/womens_layered_lob.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Buzz cut;g;mens_buzz_cut;Ultra short buzz cut;Make the hair in a ultra short buzz cut style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_buzz_cut.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Crew cut;g;mens_crew_cut;Classic crew cut with short sides;Make the hair in a classic crew cut with short sides style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_crew_cut.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Fade cut;g;mens_fade_cut;Modern fade with sharp edges;Make the hair in a modern fade with sharp edges style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_fade_cut.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Pompadour;g;mens_pompadour;Voluminous pompadour style;Make the hair in a voluminous pompadour style style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_pompadour.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Undercut;g;mens_undercut;Undercut with long top and shaved sides;Make the hair in a undercut with long top and shaved sides style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_undercut.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Quiff;g;mens_quiff;Styled quiff with volume;Make the hair in a styled quiff with volume style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_quiff.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Slick back;g;mens_slick_back;Hair slicked back with gel;Make the hair in a hair slicked back with gel style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_slick_back.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Side part;g;mens_side_part;Side-parted classic style;Make the hair in a side-parted classic style style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_side_part.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Curly top;g;mens_curly_top;Short sides with natural curls on top;Make the hair in a short sides with natural curls on top style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_curly_top.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Messy textured;g;mens_messy_textured;Textured messy look;Make the hair in a textured messy look style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_messy_textured.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Mullet;g;mens_mullet;Retro mullet with short front, long back;Make the hair in a retro mullet with short front, long back style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_mullet.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Man bun;g;mens_man_bun;Tied back man bun style;Make the hair in a tied back man bun style style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_man_bun.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Top knot;g;mens_top_knot;Top knot with undercut;Make the hair in a top knot with undercut style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_top_knot.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;French crop;g;mens_french_crop;Short fringe crop style;Make the hair in a short fringe crop style style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_french_crop.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Long layered;g;mens_long_layered;Shoulder-length layered hair;Make the hair in a shoulder-length layered hair style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_long_layered.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Afro;g;mens_afro;Full rounded afro style;Make the hair in a full rounded afro style style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_afro.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Cornrows;g;mens_cornrows;Braided cornrows close to scalp;Make the hair in a braided cornrows close to scalp style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_cornrows.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Dreadlocks;g;mens_dreadlocks;Thick long dreadlocks;Make the hair in a thick long dreadlocks style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_dreadlocks.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Spiky hair;g;mens_spiky;Short and spiked with gel;Make the hair in a short and spiked with gel style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_spiky.jpg;1
mens_hairstyles;Coupes de Cheveux Masculines;20 coupes de cheveux tendance pour hommes;Ivy League;g;mens_ivy_league;Preppy Ivy League hairstyle;Make the hair in a preppy ivy league hairstyle style.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mens_ivy_league.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Egyptian Style;g;civilization_egyptian;Style inspiré de la civilisation Egyptian;While keeping exactly the same facial features make with an ancient Egyptian outfit with gold jewelry and eyeliner.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_egyptian.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Roman Style;g;civilization_roman;Style inspiré de la civilisation Roman;While keeping exactly the same facial features make with a Roman tunic with a laurel crown .;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_roman.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Greek Style;g;civilization_greek;Style inspiré de la civilisation Greek;While keeping exactly the same facial features make with a classical Greek robe with braided hair and golden accessories.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_greek.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Persian Style;g;civilization_persian;Style inspiré de la civilisation Persian;While keeping exactly the same facial features make with a Persian royal outfit with embroidered patterns and turban.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_persian.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Viking Style;g;civilization_viking;Style inspiré de la civilisation Viking;While keeping exactly the same facial features make with a Viking warrior outfit with fur cloak and braided beard.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_viking.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Aztec Style;g;civilization_aztec;Style inspiré de la civilisation Aztec;While keeping exactly the same facial features make with an Aztec outfit with feathers.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_aztec.jpg;1
ancient_civilizations;Civilisations Historiques;20 tenues inspirées des grandes civilisations du monde;Mayan Style;g;civilization_mayan;Style inspiré de la civilisation Mayan;Make this with a Mayan ceremonial outfit .;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/civilization_mayan.jpg;1
